VRF name,Prefix,RT values
maxis_IuPS,203.82.89.232/29,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.233/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.234/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.235/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.240/29,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.240/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.242/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.243/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.244/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.245/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.246/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.247/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
